"""
Will be used later but not for the final version for the cs232 class
"""


stock_abbrev,date,opening_price,daily_max,daily_min,closing_price
APX,01/18/2022,366.9,396.07,340.25,344.32
APX,01/19/2022,344.32,376.15,330.68,359.11
APX,01/20/2022,359.11,381.88,352.73,372.32
APX,01/21/2022,372.32,383.28,362.16,369.1
APX,01/24/2022,369.1,382.61,342.93,345.15
APX,01/25/2022,345.15,354.73,311.28,331.81
APX,01/26/2022,331.81,343.27,331.44,336.25
APX,01/27/2022,336.25,369.79,324.37,334.23
APX,01/28/2022,334.23,359.64,309.18,309.68
APX,01/31/2022,309.68,329.24,302.6,308.17
APX,02/01/2022,308.17,325.18,293.57,319.67
APX,02/02/2022,319.67,332.88,318.75,320.49
APX,02/03/2022,320.49,321.6,293.15,310.02
APX,02/04/2022,310.02,310.38,280.96,288.41
APX,02/07/2022,288.41,312.63,260.03,292.75
APX,02/08/2022,292.75,320.26,272.85,292.65
APX,02/09/2022,292.65,303.42,282.63,293.98
APX,02/10/2022,293.98,304.95,271.47,287.56
APX,02/11/2022,287.56,315.92,277.87,294.58
APX,02/14/2022,294.58,309.13,293.8,298.8
APX,02/15/2022,298.8,328.34,295.37,313.37
APX,02/16/2022,313.37,340.52,311.68,328.59
APX,02/17/2022,328.59,348.06,307.1,341.98
APX,02/18/2022,341.98,344.69,324.36,335.93
APX,02/21/2022,335.93,347.08,316.71,334.01
APX,02/22/2022,334.01,341.74,327.74,337.38
APX,02/23/2022,337.38,355.84,308.21,339.47
APX,02/24/2022,339.47,351.98,321.15,327.52
APX,02/25/2022,327.52,355.52,299.46,355.05
APX,02/28/2022,355.05,383.98,339.01,360.23
APX,03/01/2022,360.23,363.86,336.73,354.28
APX,03/02/2022,354.28,370.73,331.8,352.88
APX,03/03/2022,352.88,377.62,323.48,351.71
APX,03/04/2022,351.71,364.46,348.73,356.62
APX,03/07/2022,356.62,379.61,355.72,373.34
APX,03/08/2022,373.34,382.59,344.12,354.47
APX,03/09/2022,354.47,377.31,324.91,348.92
APX,03/10/2022,348.92,361.16,315.94,345.23
APX,03/11/2022,345.23,354.43,343.6,345.48
APX,03/14/2022,345.48,358.37,316.86,340.72
APX,03/15/2022,340.72,354.35,339.77,341.65
APX,03/16/2022,341.65,352.22,320.99,340.09
APX,03/17/2022,340.09,369.07,332.48,347.15
APX,03/18/2022,347.15,367.72,334.57,346.14
APX,03/21/2022,346.14,350.82,336.46,338.76
APX,03/22/2022,338.76,354.21,310.99,323.1
APX,03/23/2022,323.1,327.07,308.08,311.63
APX,03/24/2022,311.63,340.77,281.65,316.92
APX,03/25/2022,316.92,344.79,312.18,331.98
APX,03/28/2022,331.98,337.99,327.09,331.03
APX,03/29/2022,331.03,354.63,320.37,337.82
APX,03/30/2022,337.82,366.25,327.93,329.74
APX,03/31/2022,329.74,346.32,312.73,325.31
APX,04/01/2022,325.31,326.95,299.86,315.05
APX,04/04/2022,315.05,337.35,285.44,288.41
APX,04/05/2022,288.41,300.75,281.13,285.75
APX,04/06/2022,285.75,305.98,276.14,280.37
APX,04/07/2022,280.37,306.63,255.75,299.76
APX,04/08/2022,299.76,319.14,280.81,303.24
APX,04/11/2022,303.24,309.53,278.62,308.15
APX,04/12/2022,308.15,311.48,306.77,310.24
APX,04/13/2022,310.24,326.31,285.15,286.47
APX,04/14/2022,286.47,313.76,262.12,306.81
APX,04/15/2022,306.81,315.1,300.85,303.26
APX,04/18/2022,303.26,308.14,288.36,298.99
APX,04/19/2022,298.99,320.98,271.93,299.1
APX,04/20/2022,299.1,315.33,289.97,303.33
APX,04/21/2022,303.33,319.71,273.62,300.04
APX,04/22/2022,300.04,319.65,272.62,278.82
APX,04/25/2022,278.82,289.69,262.06,265.64
APX,04/26/2022,265.64,274.31,239.72,271.71
APX,04/27/2022,271.71,271.72,250.25,270.17
APX,04/28/2022,270.17,280.05,268.53,276.0
APX,04/29/2022,276.0,288.78,272.9,280.15
APX,05/02/2022,280.15,292.64,262.64,270.1
APX,05/03/2022,270.1,284.61,254.38,263.71
APX,05/04/2022,263.71,267.63,257.15,264.21
APX,05/05/2022,264.21,285.36,239.42,258.89
APX,05/06/2022,258.89,278.19,237.77,256.22
APX,05/09/2022,256.22,273.41,254.33,263.34
APX,05/10/2022,263.34,278.08,252.07,262.57
APX,05/11/2022,262.57,283.47,254.13,261.84
APX,05/12/2022,261.84,284.7,255.76,277.47
APX,05/13/2022,277.47,283.2,271.38,276.15
APX,05/16/2022,276.15,299.82,270.59,286.14
APX,05/17/2022,286.14,296.88,270.22,273.13
APX,05/18/2022,273.13,295.27,258.69,281.53
APX,05/19/2022,281.53,304.95,260.37,276.33
APX,05/20/2022,276.33,282.13,249.96,275.66
APX,05/23/2022,275.66,280.74,265.88,273.9
APX,05/24/2022,273.9,276.4,270.79,272.72
APX,05/25/2022,272.72,288.34,258.48,277.07
APX,05/26/2022,277.07,285.18,267.76,276.59
APX,05/27/2022,276.59,279.04,265.52,269.0
APX,05/30/2022,269.0,270.7,260.07,265.51
APX,05/31/2022,265.51,267.07,243.57,262.35
APX,06/01/2022,262.35,276.43,240.19,240.51
APX,06/02/2022,240.51,256.88,220.45,223.45
APX,06/03/2022,223.45,229.87,203.56,225.76
APX,06/06/2022,225.76,242.58,207.91,217.45
APX,06/07/2022,217.45,220.72,212.46,215.83
APX,06/08/2022,215.83,221.71,208.03,214.61
APX,06/09/2022,214.61,224.39,206.2,222.21
APX,06/10/2022,222.21,229.53,210.86,213.69
APX,06/13/2022,213.69,218.36,194.55,201.0
APX,06/14/2022,201.0,218.22,192.63,193.42
APX,06/15/2022,193.42,210.79,186.77,187.74
APX,06/16/2022,187.74,197.85,170.58,194.22
APX,06/17/2022,194.22,212.11,178.82,189.84
APX,06/20/2022,189.84,205.01,189.44,195.65
APX,06/21/2022,195.65,207.6,192.3,205.9
APX,06/22/2022,205.9,226.32,188.79,222.33
APX,06/23/2022,222.33,223.47,212.47,220.43
APX,06/24/2022,220.43,242.24,201.2,240.73
APX,06/27/2022,240.73,243.94,239.06,242.41
APX,06/28/2022,242.41,243.68,231.95,232.87
APX,06/29/2022,232.87,256.05,211.69,233.46
APX,06/30/2022,233.46,251.04,226.11,238.75
APX,07/01/2022,238.75,241.55,228.78,232.25
APX,07/04/2022,232.25,242.69,209.06,225.23
APX,07/05/2022,225.23,239.67,221.82,226.39
APX,07/06/2022,226.39,235.74,217.24,224.07
APX,07/07/2022,224.07,233.46,210.22,211.32
APX,07/08/2022,211.32,224.18,198.87,222.93
APX,07/11/2022,222.93,225.57,216.39,221.67
APX,07/12/2022,221.67,223.61,209.51,211.19
APX,07/13/2022,211.19,220.3,198.3,204.59
APX,07/14/2022,204.59,208.46,192.65,208.1
APX,07/15/2022,208.1,228.54,204.29,218.16
APX,07/18/2022,218.16,239.76,212.76,218.39
APX,07/19/2022,218.39,226.8,200.2,214.17
APX,07/20/2022,214.17,218.71,207.67,214.88
APX,07/21/2022,214.88,217.0,196.42,200.89
APX,07/22/2022,200.89,207.63,198.22,204.84
APX,07/25/2022,204.84,211.57,203.36,205.03
APX,07/26/2022,205.03,210.85,195.76,200.3
APX,07/27/2022,200.3,202.36,186.73,198.11
APX,07/28/2022,198.11,199.02,196.53,198.95
APX,07/29/2022,198.95,211.01,184.12,209.94
APX,08/01/2022,209.94,222.31,194.24,205.51
APX,08/02/2022,205.51,219.6,204.87,214.76
APX,08/03/2022,214.76,230.2,211.24,220.53
APX,08/04/2022,220.53,221.73,214.82,217.73
APX,08/05/2022,217.73,231.11,196.9,216.58
APX,08/08/2022,216.58,221.59,212.76,220.59
APX,08/09/2022,220.59,234.44,204.06,207.49
APX,08/10/2022,207.49,213.11,188.78,190.54
APX,08/11/2022,190.54,196.53,186.72,188.64
APX,08/12/2022,188.64,205.05,182.36,186.69
APX,08/15/2022,186.69,190.36,184.59,187.94
APX,08/16/2022,187.94,201.17,187.27,190.5
APX,08/17/2022,190.5,192.08,183.19,186.09
APX,08/18/2022,186.09,186.7,180.64,182.43
APX,08/19/2022,182.43,183.1,167.33,178.75
APX,08/22/2022,178.75,186.38,178.58,178.97
APX,08/23/2022,178.97,188.82,177.84,183.58
APX,08/24/2022,183.58,186.87,183.16,186.4
APX,08/25/2022,186.4,193.14,178.72,193.14
APX,08/26/2022,193.14,206.63,177.77,204.83
APX,08/29/2022,204.83,216.11,193.2,210.43
APX,08/30/2022,210.43,211.48,190.15,190.77
APX,08/31/2022,190.77,198.71,181.0,196.75
APX,09/01/2022,196.75,196.91,186.6,187.76
APX,09/02/2022,187.76,205.4,185.14,193.49
APX,09/05/2022,193.49,200.09,177.68,194.15
APX,09/06/2022,194.15,194.41,176.43,182.75
APX,09/07/2022,182.75,187.18,176.87,181.94
APX,09/08/2022,181.94,195.59,163.75,164.07
APX,09/09/2022,164.07,169.3,148.8,149.84
APX,09/12/2022,149.84,161.27,141.43,144.86
APX,09/13/2022,144.86,154.06,143.03,149.97
APX,09/14/2022,149.97,154.85,140.75,150.45
APX,09/15/2022,150.45,159.5,140.2,158.2
APX,09/16/2022,158.2,168.16,142.45,147.44
APX,09/19/2022,147.44,161.98,135.46,159.12
APX,09/20/2022,159.12,162.38,151.17,151.77
APX,09/21/2022,151.77,152.13,144.95,148.41
APX,09/22/2022,148.41,153.77,146.55,153.11
APX,09/23/2022,153.11,167.78,145.6,163.64
APX,09/26/2022,163.64,177.67,150.56,162.4
APX,09/27/2022,162.4,175.76,157.47,159.4
APX,09/28/2022,159.4,159.91,158.02,159.67
APX,09/29/2022,159.67,160.79,153.79,156.43
APX,09/30/2022,156.43,156.59,148.88,152.65
APX,10/03/2022,152.65,158.77,144.33,150.77
APX,10/04/2022,150.77,161.96,141.5,149.69
APX,10/05/2022,149.69,162.28,137.75,158.19
APX,10/06/2022,158.19,160.63,148.6,150.32
APX,10/07/2022,150.32,161.2,144.0,156.85
APX,10/10/2022,156.85,160.75,144.9,158.65
APX,10/11/2022,158.65,174.49,154.77,163.82
APX,10/12/2022,163.82,167.54,162.89,167.35
APX,10/13/2022,167.35,182.42,155.69,167.09
APX,10/14/2022,167.09,183.39,165.96,180.25
APX,10/17/2022,180.25,187.53,162.78,169.11
APX,10/18/2022,169.11,176.24,168.01,171.46
APX,10/19/2022,171.46,184.69,168.33,172.39
APX,10/20/2022,172.39,178.15,171.34,175.19
APX,10/21/2022,175.19,191.44,170.09,178.83
APX,10/24/2022,178.83,191.96,170.28,181.16
APX,10/25/2022,181.16,185.28,170.53,176.87
APX,10/26/2022,176.87,182.55,165.92,179.64
APX,10/27/2022,179.64,195.2,175.44,178.43
APX,10/28/2022,178.43,181.22,164.07,180.67
APX,10/31/2022,180.67,183.21,163.59,171.67
APX,11/01/2022,171.67,175.2,169.97,172.83
APX,11/02/2022,172.83,178.15,159.44,173.5
APX,11/03/2022,173.5,187.23,164.47,165.57
APX,11/04/2022,165.57,175.81,149.5,169.03
APX,11/07/2022,169.03,170.08,154.35,165.83
APX,11/08/2022,165.83,178.79,162.2,172.39
APX,11/09/2022,172.39,174.27,168.64,169.48
APX,11/10/2022,169.48,178.83,162.55,168.3
APX,11/11/2022,168.3,176.43,159.38,175.12
APX,11/14/2022,175.12,186.13,172.67,185.75
APX,11/15/2022,185.75,186.23,179.17,180.85
APX,11/16/2022,180.85,183.8,166.44,174.28
APX,11/17/2022,174.28,175.94,161.36,165.19
APX,11/18/2022,165.19,177.64,158.85,161.27
APX,11/21/2022,161.27,174.32,150.72,172.46
APX,11/22/2022,172.46,185.65,170.58,179.0
APX,11/23/2022,179.0,189.22,161.71,182.14
APX,11/24/2022,182.14,190.83,175.91,183.75
APX,11/25/2022,183.75,201.58,182.72,188.5
APX,11/28/2022,188.5,204.66,174.51,183.19
APX,11/29/2022,183.19,197.34,182.25,191.45
APX,11/30/2022,191.45,203.89,181.93,200.98
APX,12/01/2022,200.98,209.65,187.43,205.96
APX,12/02/2022,205.96,210.55,193.48,199.08
APX,12/05/2022,199.08,218.78,182.5,185.87
APX,12/06/2022,185.87,195.03,176.7,186.95
APX,12/07/2022,186.95,198.75,170.3,191.25
APX,12/08/2022,191.25,193.26,172.44,180.99
APX,12/09/2022,180.99,190.27,169.95,185.24
APX,12/12/2022,185.24,194.92,172.51,190.27
APX,12/13/2022,190.27,202.9,173.6,177.36
APX,12/14/2022,177.36,190.04,169.58,177.99
APX,12/15/2022,177.99,184.16,168.58,183.46
APX,12/16/2022,183.46,192.07,174.34,184.46
APX,12/19/2022,184.46,199.27,183.83,197.84
APX,12/20/2022,197.84,199.63,192.41,198.22
APX,12/21/2022,198.22,217.74,193.08,206.14
APX,12/22/2022,206.14,211.2,203.16,206.87
APX,12/23/2022,206.87,207.59,190.41,204.38
APX,12/26/2022,204.38,206.51,201.12,203.69
APX,12/27/2022,203.69,215.82,184.62,207.95
APX,12/28/2022,207.95,227.54,207.08,215.95
APX,12/29/2022,215.95,220.95,203.78,217.79
APX,12/30/2022,217.79,222.01,215.52,221.63
APX,01/02/2023,221.63,242.43,220.62,241.74
APX,01/03/2023,241.74,261.43,236.37,249.54
APX,01/04/2023,249.54,259.37,228.29,229.25
APX,01/05/2023,229.25,239.54,224.14,239.32
APX,01/06/2023,239.32,258.18,239.31,251.19
APX,01/09/2023,251.19,271.57,226.36,261.71
APX,01/10/2023,261.71,269.4,243.14,263.21
APX,01/11/2023,263.21,269.78,245.91,262.8
APX,01/12/2023,262.8,282.97,250.36,273.81
APX,01/13/2023,273.81,278.55,269.3,274.88
APX,01/16/2023,274.88,298.81,273.69,278.39
APX,01/17/2023,278.39,297.68,260.81,290.29
APX,01/18/2023,290.29,303.65,268.64,289.37
APX,01/19/2023,289.37,304.89,264.02,281.99
APX,01/20/2023,281.99,304.32,273.74,301.89
APX,01/23/2023,301.89,306.4,295.94,306.07
APX,01/24/2023,306.07,312.69,294.37,302.27
APX,01/25/2023,302.27,311.29,280.61,294.97
APX,01/26/2023,294.97,309.65,278.56,301.25
APX,01/27/2023,301.25,303.36,276.24,293.99
APX,01/30/2023,293.99,318.94,286.76,315.5
APX,01/31/2023,315.5,328.94,297.4,312.02
APX,02/01/2023,312.02,322.59,296.68,298.89
APX,02/02/2023,298.89,319.77,282.92,306.53
APX,02/03/2023,306.53,311.54,290.3,291.27
APX,02/06/2023,291.27,299.09,288.74,291.87
APX,02/07/2023,291.87,311.77,276.84,280.02
APX,02/08/2023,280.02,298.92,265.53,292.47
APX,02/09/2023,292.47,297.84,273.23,293.88
APX,02/10/2023,293.88,314.38,271.97,302.43
APX,02/13/2023,302.43,328.22,286.45,311.66
APX,02/14/2023,311.66,338.69,291.88,325.45
APX,02/15/2023,325.45,357.35,296.94,350.64
APX,02/16/2023,350.64,384.63,317.26,357.55
APX,02/17/2023,357.55,371.43,343.6,359.79
APX,02/20/2023,359.79,360.5,332.98,355.24
APX,02/21/2023,355.24,360.02,337.8,352.95
APX,02/22/2023,352.95,359.22,327.99,341.2
APX,02/23/2023,341.2,364.29,329.75,363.37
APX,02/24/2023,363.37,390.0,345.12,369.81
APX,02/27/2023,369.81,406.02,365.4,372.4
APX,02/28/2023,372.4,376.5,356.54,369.65
APX,03/01/2023,369.65,392.45,364.52,377.16
APX,03/02/2023,377.16,390.45,341.63,390.38
APX,03/03/2023,390.38,403.5,356.75,403.04
APX,03/06/2023,403.04,436.47,400.97,428.82
APX,03/07/2023,428.82,461.33,399.83,430.27
APX,03/08/2023,430.27,469.05,425.45,427.15
APX,03/09/2023,427.15,456.37,415.47,454.52
APX,03/10/2023,454.52,472.55,454.49,459.44
APX,03/13/2023,459.44,466.82,437.18,450.57
APX,03/14/2023,450.57,472.5,449.8,469.04
APX,03/15/2023,469.04,489.44,438.01,459.77
APX,03/16/2023,459.77,477.8,448.69,462.73
APX,03/17/2023,462.73,491.94,432.44,443.39
APX,03/20/2023,443.39,459.33,402.73,413.08
APX,03/21/2023,413.08,438.88,389.6,398.0
APX,03/22/2023,398.0,402.16,362.95,377.91
APX,03/23/2023,377.91,380.83,370.98,373.98
APX,03/24/2023,373.98,390.18,363.66,387.07
APX,03/27/2023,387.07,423.89,370.51,398.64
APX,03/28/2023,398.64,421.41,397.28,398.53
APX,03/29/2023,398.53,418.5,392.9,398.74
APX,03/30/2023,398.74,426.88,393.02,396.15
APX,03/31/2023,396.15,422.21,357.96,409.42
APX,04/03/2023,409.42,431.37,374.89,408.18
APX,04/04/2023,408.18,442.37,382.88,406.95
APX,04/05/2023,406.95,418.36,376.55,393.65
APX,04/06/2023,393.65,395.42,363.91,368.77
APX,04/07/2023,368.77,376.97,364.41,376.09
APX,04/10/2023,376.09,389.08,364.29,388.8
APX,04/11/2023,388.8,424.03,356.94,383.39
APX,04/12/2023,383.39,419.77,365.4,376.01
APX,04/13/2023,376.01,412.24,372.11,410.85
APX,04/14/2023,410.85,433.91,398.94,423.4
APX,04/17/2023,423.4,449.81,411.7,446.95
APX,04/18/2023,446.95,468.71,426.7,466.1
APX,04/19/2023,466.1,507.42,442.1,464.08
APX,04/20/2023,464.08,504.11,443.95,481.02
APX,04/21/2023,481.02,497.23,437.93,441.5
APX,04/24/2023,441.5,451.24,421.37,437.98
APX,04/25/2023,437.98,467.23,427.82,453.55
APX,04/26/2023,453.55,472.39,411.79,454.63
APX,04/27/2023,454.63,460.55,422.46,453.25
APX,04/28/2023,453.25,453.36,441.12,444.78
APX,05/01/2023,444.78,485.33,407.39,473.7
APX,05/02/2023,473.7,475.86,461.44,469.8
APX,05/03/2023,469.8,488.72,455.82,482.46
APX,05/04/2023,482.46,529.48,459.9,507.42
APX,05/05/2023,507.42,508.21,479.28,501.03
APX,05/08/2023,501.03,536.2,462.49,504.79
APX,05/09/2023,504.79,535.76,501.28,514.27
APX,05/10/2023,514.27,519.73,502.78,514.12
APX,05/11/2023,514.12,556.52,496.11,526.95
APX,05/12/2023,526.95,540.14,475.61,485.41
APX,05/15/2023,485.41,501.17,465.08,490.39
APX,05/16/2023,490.39,518.18,481.05,493.09
APX,05/17/2023,493.09,505.6,468.04,500.04
APX,05/18/2023,500.04,510.31,489.74,509.75
APX,05/19/2023,509.75,511.51,495.52,497.1
APX,05/22/2023,497.1,512.73,483.39,503.58
APX,05/23/2023,503.58,512.11,464.84,482.7
APX,05/24/2023,482.7,516.75,465.62,471.46
APX,05/25/2023,471.46,478.17,458.49,471.45
APX,05/26/2023,471.45,503.95,432.69,474.03
APX,05/29/2023,474.03,478.0,470.1,475.89
APX,05/30/2023,475.89,519.8,440.14,468.5
APX,05/31/2023,468.5,491.69,446.69,475.4
APX,06/01/2023,475.4,507.43,473.42,474.4
APX,06/02/2023,474.4,510.71,441.96,483.29
APX,06/05/2023,483.29,498.8,439.71,469.25
APX,06/06/2023,469.25,479.39,425.64,447.03
APX,06/07/2023,447.03,477.59,420.25,466.06
APX,06/08/2023,466.06,469.99,429.06,432.99
APX,06/09/2023,432.99,475.14,404.04,470.5
APX,06/12/2023,470.5,481.6,453.95,473.68
APX,06/13/2023,473.68,498.81,450.4,470.97
APX,06/14/2023,470.97,487.32,433.14,454.2
APX,06/15/2023,454.2,481.53,430.23,437.56
APX,06/16/2023,437.56,463.48,434.81,461.14
APX,06/19/2023,461.14,473.34,440.86,462.32
APX,06/20/2023,462.32,463.48,441.78,450.47
APX,06/21/2023,450.47,459.03,415.75,440.51
APX,06/22/2023,440.51,455.7,433.29,443.91
APX,06/23/2023,443.91,470.35,400.71,428.43
APX,06/26/2023,428.43,453.56,415.13,444.58
APX,06/27/2023,444.58,472.64,418.82,472.29
APX,06/28/2023,472.29,483.07,437.81,451.3
APX,06/29/2023,451.3,487.2,408.98,467.17
APX,06/30/2023,467.17,495.49,456.64,471.77
APX,07/03/2023,471.77,493.22,448.07,488.08
APX,07/04/2023,488.08,525.92,439.4,488.8
APX,07/05/2023,488.8,529.62,464.23,477.29
APX,07/06/2023,477.29,505.9,462.27,478.14
APX,07/07/2023,478.14,482.36,443.06,444.92
APX,07/10/2023,444.92,471.51,404.05,419.16
APX,07/11/2023,419.16,445.39,384.52,390.54
APX,07/12/2023,390.54,402.09,379.62,401.18
APX,07/13/2023,401.18,415.5,391.27,397.98
APX,07/14/2023,397.98,405.85,385.76,403.41
APX,07/17/2023,403.41,415.51,378.19,382.44
APX,07/18/2023,382.44,386.33,353.58,372.22
APX,07/19/2023,372.22,380.18,365.59,369.24
APX,07/20/2023,369.24,377.88,346.6,356.24
APX,07/21/2023,356.24,382.56,330.15,370.09
APX,07/24/2023,370.09,383.89,347.8,361.34
APX,07/25/2023,361.34,384.05,358.27,375.46
APX,07/26/2023,375.46,385.79,350.48,367.25
APX,07/27/2023,367.25,393.49,350.01,386.51
APX,07/28/2023,386.51,421.06,383.94,417.37
APX,07/31/2023,417.37,441.4,387.16,424.02
APX,08/01/2023,424.02,430.84,404.78,410.61
APX,08/02/2023,410.61,414.91,397.95,410.35
APX,08/03/2023,410.35,420.45,409.43,417.43
APX,08/04/2023,417.43,457.49,412.64,443.66
MTD,01/01/2020,53.95,54.83,52.32,52.33
MTD,01/02/2020,52.33,56.38,49.45,49.73
MTD,01/03/2020,49.73,53.47,49.44,51.34
MTD,01/06/2020,51.34,54.56,49.04,50.91
MTD,01/07/2020,50.91,52.06,49.62,50.7
MTD,01/08/2020,50.7,53.69,49.34,49.74
MTD,01/09/2020,49.74,50.1,49.69,49.9
MTD,01/10/2020,49.9,53.23,47.68,50.72
MTD,01/13/2020,50.72,50.99,47.03,50.23
MTD,01/14/2020,50.23,52.44,46.15,46.52
MTD,01/15/2020,46.52,46.69,44.42,46.26
MTD,01/16/2020,46.26,48.08,43.5,44.83
MTD,01/17/2020,44.83,46.98,40.54,43.89
MTD,01/20/2020,43.89,44.81,39.66,43.56
MTD,01/21/2020,43.56,47.89,42.46,47.61
MTD,01/22/2020,47.61,51.64,46.25,51.47
MTD,01/23/2020,51.47,55.58,50.54,51.49
MTD,01/24/2020,51.49,53.18,51.17,52.05
MTD,01/27/2020,52.05,56.74,51.0,55.25
MTD,01/28/2020,55.25,57.93,52.3,53.16
MTD,01/29/2020,53.16,54.43,48.28,49.24
MTD,01/30/2020,49.24,53.04,47.95,47.96
MTD,01/31/2020,47.96,49.53,43.45,46.56
MTD,02/03/2020,46.56,46.89,44.86,45.35
MTD,02/04/2020,45.35,47.53,42.71,46.91
MTD,02/05/2020,46.91,50.33,42.88,49.77
MTD,02/06/2020,49.77,51.34,45.8,48.05
MTD,02/07/2020,48.05,49.24,44.24,45.43
MTD,02/10/2020,45.43,45.8,44.1,44.67
MTD,02/11/2020,44.67,46.1,40.27,42.43
MTD,02/12/2020,42.43,45.98,38.96,42.49
MTD,02/13/2020,42.49,42.59,39.7,40.88
MTD,02/14/2020,40.88,41.93,40.62,41.78
MTD,02/17/2020,41.78,44.92,40.89,44.17
MTD,02/18/2020,44.17,46.15,43.15,44.55
MTD,02/19/2020,44.55,45.27,41.31,44.39
MTD,02/20/2020,44.39,45.71,41.15,44.57
MTD,02/21/2020,44.57,44.8,44.09,44.44
MTD,02/24/2020,44.44,44.5,43.79,44.35
MTD,02/25/2020,44.35,47.23,43.6,44.47
MTD,02/26/2020,44.47,47.25,40.5,43.91
MTD,02/27/2020,43.91,44.32,43.69,44.01
MTD,02/28/2020,44.01,44.89,40.45,43.38
MTD,03/02/2020,43.38,46.85,41.72,43.59
MTD,03/03/2020,43.59,45.67,39.46,42.19
MTD,03/04/2020,42.19,42.84,38.16,41.36
MTD,03/05/2020,41.36,43.89,38.06,38.36
MTD,03/06/2020,38.36,39.95,37.03,39.72
MTD,03/09/2020,39.72,42.68,37.25,37.75
MTD,03/10/2020,37.75,39.26,34.77,35.87
MTD,03/11/2020,35.87,39.2,32.58,38.14
MTD,03/12/2020,38.14,41.89,37.34,41.61
MTD,03/13/2020,41.61,45.02,38.13,41.9
MTD,03/16/2020,41.9,44.71,38.03,38.35
MTD,03/17/2020,38.35,40.78,37.79,37.85
MTD,03/18/2020,37.85,38.18,37.23,38.01
MTD,03/19/2020,38.01,42.82,32.36,38.5
MTD,03/20/2020,38.5,41.13,29.22,30.35
MTD,03/23/2020,30.35,31.7,29.17,30.85
MTD,03/24/2020,30.85,31.47,22.07,25.62
MTD,03/25/2020,25.62,26.54,24.55,26.11
MTD,03/26/2020,26.11,33.81,19.17,23.68
MTD,03/27/2020,23.68,28.94,21.38,27.44
MTD,03/30/2020,27.44,31.93,21.17,25.64
MTD,03/31/2020,25.64,27.26,18.78,22.51
MTD,04/01/2020,22.51,26.23,21.51,23.08
MTD,04/02/2020,23.08,26.83,22.73,23.81
MTD,04/03/2020,23.81,26.15,16.97,19.61
MTD,04/06/2020,19.61,22.8,13.81,18.07
MTD,04/07/2020,18.07,22.69,14.09,17.79
MTD,04/08/2020,17.79,18.22,15.74,17.02
MTD,04/09/2020,17.02,20.66,13.73,15.61
MTD,04/10/2020,15.61,16.37,15.37,15.6
MTD,04/13/2020,15.6,16.21,12.59,15.97
MTD,04/14/2020,15.97,17.93,13.47,14.82
MTD,04/15/2020,14.82,17.8,10.55,11.53
MTD,04/16/2020,11.53,13.8,9.2,12.42
MTD,04/17/2020,12.42,15.43,10.25,13.87
MTD,04/20/2020,13.87,16.04,9.98,15.28
MTD,04/21/2020,15.28,15.31,13.44,14.84
MTD,04/22/2020,14.84,18.49,11.79,12.5
MTD,04/23/2020,12.5,14.39,12.07,14.26
MTD,04/24/2020,14.26,17.85,11.86,13.09
MTD,04/27/2020,13.09,17.0,10.03,15.44
MTD,04/28/2020,15.44,16.88,12.54,14.03
MTD,04/29/2020,14.03,15.04,13.97,14.18
MTD,04/30/2020,14.18,15.59,11.55,14.2
MTD,05/01/2020,14.2,18.16,12.73,15.04
MTD,05/04/2020,15.04,19.2,14.09,14.25
MTD,05/05/2020,14.25,14.85,13.24,13.47
MTD,05/06/2020,13.47,14.18,13.26,13.72
MTD,05/07/2020,13.72,14.33,12.63,14.0
MTD,05/08/2020,14.0,14.87,12.92,13.29
MTD,05/11/2020,13.29,13.36,13.01,13.06
MTD,05/12/2020,13.06,14.32,11.78,13.06
MTD,05/13/2020,13.06,14.24,12.08,14.22
MTD,05/14/2020,14.22,14.48,14.1,14.48
MTD,05/15/2020,14.48,15.63,13.8,14.35
MTD,05/18/2020,14.35,15.12,13.08,14.85
MTD,05/19/2020,14.85,16.32,13.7,14.82
MTD,05/20/2020,14.82,15.41,14.12,14.56
MTD,05/21/2020,14.56,14.73,14.53,14.61
MTD,05/22/2020,14.61,15.77,13.77,14.27
MTD,05/25/2020,14.27,15.09,13.47,14.42
MTD,05/26/2020,14.42,14.65,12.98,13.96
MTD,05/27/2020,13.96,14.22,13.67,14.13
MTD,05/28/2020,14.13,14.64,13.74,14.61
MTD,05/29/2020,14.61,14.72,13.41,14.51
MTD,06/01/2020,14.51,15.4,13.65,15.03
MTD,06/02/2020,15.03,15.11,13.55,15.05
MTD,06/03/2020,15.05,16.11,13.88,15.22
MTD,06/04/2020,15.22,16.1,14.33,16.1
MTD,06/05/2020,16.1,16.7,15.87,16.14
MTD,06/08/2020,16.14,17.2,16.13,17.11
MTD,06/09/2020,17.11,18.34,15.56,17.92
MTD,06/10/2020,17.92,18.36,17.8,18.16
MTD,06/11/2020,18.16,19.55,17.79,19.31
MTD,06/12/2020,19.31,20.94,18.85,19.59
MTD,06/15/2020,19.59,19.62,17.94,19.15
MTD,06/16/2020,19.15,20.21,18.87,19.78
MTD,06/17/2020,19.78,20.73,18.26,19.24
MTD,06/18/2020,19.24,19.97,18.26,19.77
MTD,06/19/2020,19.77,20.47,18.16,18.58
MTD,06/22/2020,18.58,20.11,18.41,19.86
MTD,06/23/2020,19.86,21.15,18.61,20.12
MTD,06/24/2020,20.12,20.26,18.81,19.95
MTD,06/25/2020,19.95,20.53,19.42,19.96
